
SetupTitle, HfO2 experiment
PrimitiveTest, I/V Sweep
DataValue, 2.79, 3.2821600000000003E-06, , , 
DataValue, 2.82, 3.5719900000000004E-06, , , 
DataValue, 2.85, 3.8642900000000006E-06, , , 
DataValue, 2.88, 4.2170400000000007E-06, , , 
DataValue, 2.91, 4.6295800000000008E-06, , , 
DataValue, 2.94, 5.1841800000000006E-06, , , 
DataValue, 2.97, 1.1180600000000001E-05, , , 
DataValue, 3, 0.012489300000000002, , , 
DataValue, 3, 0.0127179, , , 
DataValue, 2.97, 0.012649700000000002, , , 
DataValue, 2.94, 0.0120309, , , 
DataValue, 2.91, 0.011625700000000001, , , 
DataValue, 2.88, 0.011187, , , 
DataValue, 2.85, 0.0112735, , , 
DataValue, 2.82, 0.0105769, , , 
DataValue, 2.79, 0.0112671, , , 
DataValue, 2.7600000000000002, 0.010669000000000001, , , 
DataValue, 2.73, 0.0103344, , , 
DataValue, 2.7, 0.009832200000000001, , , 
DataValue, 2.67, 0.009619, , , 
DataValue, 2.64, 0.009365140000000001, , , 
DataValue, 2.61, 0.008813650000000001, , , 
DataValue, 2.58, 0.00849694, , , 
DataValue, 2.5500000000000003, 0.00826786, , , 
DataValue, 2.52, 0.00803451, , , 
DataValue, 2.49, 0.0075427, , , 
DataValue, 2.46, 0.00729106, , , 
DataValue, 2.43, 0.0069440000000000005, , , 
DataValue, 2.4, 0.00667238, , , 
DataValue, 2.37, 0.00636976, , , 
DataValue, 2.34, 0.00610356, , , 
DataValue, 2.31, 0.00575206, , , 
DataValue, 2.2800000000000002, 0.00546955, , , 
DataValue, 2.25, 0.00521715, , , 
DataValue, 2.22, 0.00496661, , , 
DataValue, 2.19, 0.00471707, , , 
DataValue, 2.16, 0.00445598, , , 
DataValue, 2.13, 0.0042203, , , 
DataValue, 2.1, 0.00397465, , , 
DataValue, 2.07, 0.0037486, , , 
DataValue, 2.04, 0.00350467, , , 
DataValue, 2.0100000000000002, 0.003277, , , 
DataValue, 1.9800000000000002, 0.0030587, , , 
DataValue, 1.9500000000000002, 0.00284409, , , 
DataValue, 1.9200000000000002, 0.00264096, , , 
DataValue, 1.8900000000000001, 0.0024408900000000002, , , 
DataValue, 1.86, 0.0022472300000000002, , , 
DataValue, 1.83, 0.00206586, , , 
DataValue, 1.8, 0.00189425, , , 
DataValue, 1.77, 0.00173383, , , 
DataValue, 1.74, 0.0015850600000000001, , , 
DataValue, 1.7100000000000002, 0.0014487, , , 
DataValue, 1.6800000000000002, 0.00132609, , , 
DataValue, 1.6500000000000001, 0.00121243, , , 
DataValue, 1.62, 0.00110709, , , 
DataValue, 1.59, 0.0010131, , , 
DataValue, 1.56, 0.0009279300000000001, , , 
DataValue, 1.53, 0.0008500370000000001, , , 
DataValue, 1.5, 0.00078078, , , 
DataValue, 1.47, 0.00072002200000000007, , , 
DataValue, 1.4400000000000002, 0.000662887, , , 
DataValue, 1.4100000000000001, 0.000612, , , 
DataValue, 1.3800000000000001, 0.000566252, , , 
DataValue, 1.35, 0.000523669, , , 
DataValue, 1.32, 0.00048528000000000004, , , 
DataValue, 1.29, 0.00045076100000000004, , , 
DataValue, 1.26, 0.000419173, , , 
DataValue, 1.23, 0.000389808, , , 
DataValue, 1.2, 0.000362571, , , 
DataValue, 1.1700000000000002, 0.00033743, , , 
DataValue, 1.1400000000000001, 0.00031413400000000004, , , 
DataValue, 1.11, 0.000292365, , , 
DataValue, 1.08, 0.00027228, , , 
DataValue, 1.05, 0.00025354800000000003, , , 
DataValue, 1.02, 0.00023661500000000002, , , 
DataValue, 0.9900000000000001, 0.00022026600000000002, , , 
DataValue, 0.96000000000000008, 0.000204868, , , 
DataValue, 0.93, 0.00019041900000000002, , , 
DataValue, 0.9, 0.000176793, , , 
DataValue, 0.87, 0.00016408400000000002, , , 
DataValue, 0.84000000000000008, 0.000152138, , , 
DataValue, 0.81, 0.00014122, , , 
DataValue, 0.78, 0.00013061800000000002, , , 
DataValue, 0.75, 0.00012058400000000001, , , 
DataValue, 0.72000000000000008, 0.00011106000000000001, , , 
DataValue, 0.69000000000000006, 0.00010212, , , 
DataValue, 0.66, 9.36711E-05, , , 
DataValue, 0.63, 8.5717600000000008E-05, , , 
DataValue, 0.6, 7.8388000000000009E-05, , , 
DataValue, 0.57000000000000006, 7.12764E-05, , , 
DataValue, 0.54, 6.46027E-05, , , 
DataValue, 0.51, 5.8351200000000005E-05, , , 
DataValue, 0.48000000000000004, 5.2464100000000005E-05, , , 
DataValue, 0.45, 4.68955E-05, , , 
DataValue, 0.42000000000000004, 4.17417E-05, , , 
DataValue, 0.39, 3.69373E-05, , , 
DataValue, 0.36000000000000004, 3.25768E-05, , , 
DataValue, 0.33, 2.8399900000000002E-05, , , 
DataValue, 0.3, 2.4557000000000002E-05, , , 
DataValue, 0.27, 2.1017000000000002E-05, , , 
DataValue, 0.24000000000000002, 1.77749E-05, , , 
DataValue, 0.21000000000000002, 1.4814800000000001E-05, , , 
DataValue, 0.18000000000000002, 1.21165E-05, , , 
DataValue, 0.15, 9.72715E-06, , , 
DataValue, 0.12000000000000001, 7.4994600000000005E-06, , , 
DataValue, 0.090000000000000011, 5.4436700000000005E-06, , , 
DataValue, 0.060000000000000005, 3.5262400000000005E-06, , , 
DataValue, 0.030000000000000002, 1.7288300000000003E-06, , , 
DataValue, 0, -2.8843499999999996E-08, , , 
DataValue, -0.030000000000000002, -1.8221800000000002E-06, , , 
DataValue, -0.060000000000000005, -3.6603800000000004E-06, , , 
DataValue, -0.090000000000000011, -5.685090000000001E-06, , , 
DataValue, -0.12000000000000001, -7.8881900000000011E-06, , , 
DataValue, -0.15, -1.0288910000000001E-05, , , 
DataValue, -0.18000000000000002, -1.28531E-05, , , 
DataValue, -0.21000000000000002, -1.5666000000000002E-05, , , 
DataValue, -0.24000000000000002, -1.87357E-05, , , 
DataValue, -0.27, -2.1903800000000002E-05, , , 
DataValue, -0.3, -2.54123E-05, , , 
DataValue, -0.33, -2.9565000000000002E-05, , , 
DataValue, -0.36000000000000004, -3.38564E-05, , , 
DataValue, -0.39, -3.82306E-05, , , 
DataValue, -0.42000000000000004, -4.27997E-05, , , 
DataValue, -0.45, -4.76157E-05, , , 
DataValue, -0.48000000000000004, -5.26733E-05, , , 
DataValue, -0.51, -5.74373E-05, , , 
DataValue, -0.54, -6.2775400000000009E-05, , , 
DataValue, -0.57000000000000006, -6.83925E-05, , , 
DataValue, -0.6, -7.48036E-05, , , 
DataValue, -0.63, -8.07369E-05, , , 
DataValue, -0.66, -8.7698300000000007E-05, , , 
DataValue, -0.69000000000000006, -9.4502E-05, , , 
DataValue, -0.72000000000000008, -0.0001020281, , , 
DataValue, -0.75, -0.00011031680000000001, , , 
DataValue, -0.78, -0.00011858200000000001, , , 
DataValue, -0.81, -0.000127253, , , 
DataValue, -0.84000000000000008, -0.00013655900000000002, , , 
DataValue, -0.87, -0.00014643000000000002, , , 
DataValue, -0.9, -0.000156348, , , 
DataValue, -0.93, -0.000167443, , , 
DataValue, -0.96000000000000008, -0.00017918300000000002, , , 
DataValue, -0.9900000000000001, -0.000190828, , , 
DataValue, -1.02, -0.00020335400000000002, , , 
DataValue, -1.05, -0.000217065, , , 
DataValue, -1.08, -0.000233388, , , 
DataValue, -1.11, -0.000247545, , , 
DataValue, -1.1400000000000001, -0.00026411, , , 
DataValue, -1.1700000000000002, -0.00028156400000000004, , , 
DataValue, -1.2, -0.00029627200000000004, , , 
DataValue, -1.23, -0.000314832, , , 
DataValue, -1.26, -0.000336309, , , 
DataValue, -1.29, -0.00036618, , , 
DataValue, -1.32, -0.00039022700000000004, , , 
DataValue, -1.35, -0.00041017100000000003, , , 
DataValue, -1.3800000000000001, -0.000437173, , , 
DataValue, -1.4100000000000001, -0.00046612300000000004, , , 
DataValue, -1.4400000000000002, -0.000497334, , , 
DataValue, -1.47, -0.00053537600000000006, , , 
DataValue, -1.5, -0.000573998, , , 
DataValue, -1.53, -0.00061447500000000007, , , 
DataValue, -1.56, -0.000659012, , , 
DataValue, -1.59, -0.000710593, , , 
DataValue, -1.62, -0.00076444, , , 
DataValue, -1.6500000000000001, -0.000837815, , , 
DataValue, -1.6800000000000002, -0.000980862, , , 
DataValue, -1.7100000000000002, -0.00744901, , , 
DataValue, -1.74, -0.00767884, , , 
DataValue, -1.77, -0.00775971, , , 
DataValue, -1.8, -0.00756154, , , 
DataValue, -1.83, -0.00787476, , , 
DataValue, -1.86, -0.00803722, , , 
DataValue, -1.8900000000000001, -0.008129550000000001, , , 
DataValue, -1.9200000000000002, -0.00844542, , , 
DataValue, -1.9500000000000002, -0.0085472, , , 
DataValue, -1.9800000000000002, -0.00894955, , , 
DataValue, -2.0100000000000002, -0.00912916, , , 
DataValue, -2.04, -0.00949357, , , 
DataValue, -2.07, -0.00972498, , , 
DataValue, -2.1, -0.00957497, , , 
DataValue, -2.13, -0.0101752, , , 
DataValue, -2.16, -0.01018239, , , 
DataValue, -2.19, -0.01042685, , , 
DataValue, -2.22, -0.01050121, , , 
DataValue, -2.25, -0.01092827, , , 
DataValue, -2.2800000000000002, -0.01094615, , , 
DataValue, -2.31, -0.01130678, , , 
DataValue, -2.34, -0.0115718, , , 
DataValue, -2.37, -0.011618000000000002, , , 
DataValue, -2.4, -0.011922100000000001, , , 
DataValue, -2.43, -0.012128400000000001, , , 
DataValue, -2.46, -0.0123332, , , 
DataValue, -2.49, -0.012681000000000001, , , 
DataValue, -2.52, -0.012911100000000002, , , 
DataValue, -2.5500000000000003, -0.0132481, , , 
DataValue, -2.58, -0.0133115, , , 
DataValue, -2.61, -0.013717400000000001, , , 
DataValue, -2.64, -0.013944100000000001, , , 
DataValue, -2.67, -0.014055600000000001, , , 
DataValue, -2.7, -0.014358400000000002, , , 
DataValue, -2.73, -0.014473200000000002, , , 
DataValue, -2.7600000000000002, -0.0129691, , , 
DataValue, -2.79, -0.013454800000000001, , , 
DataValue, -2.82, -0.013601300000000002, , , 
DataValue, -2.85, -0.013893700000000002, , , 
DataValue, -2.88, -0.0145018, , , 
DataValue, -2.91, -0.014825500000000002, , , 
DataValue, -2.94, -0.015006000000000002, , , 
DataValue, -2.97, -0.015232700000000002, , , 
DataValue, -3, -0.0154835, , , 
