
SetupTitle, HfO2 experiment
PrimitiveTest, I/V Sweep
DataValue, 0.91, 2.48638E-05, , , 
DataValue, 0.92, 2.58758E-05, , , 
DataValue, 0.93, 2.69356E-05, , , 
DataValue, 0.94000000000000006, 2.80202E-05, , , 
DataValue, 0.95000000000000007, 2.93865E-05, , , 
DataValue, 0.96000000000000008, 3.04389E-05, , , 
DataValue, 0.97000000000000008, 3.16588E-05, , , 
DataValue, 0.98000000000000009, 3.29348E-05, , , 
DataValue, 0.9900000000000001, 3.45215E-05, , , 
DataValue, 1, 3.5579E-05, , , 
DataValue, 1, 3.55761E-05, , , 
DataValue, 0.9900000000000001, 3.43318E-05, , , 
DataValue, 0.98000000000000009, 3.28856E-05, , , 
DataValue, 0.97000000000000008, 3.16861E-05, , , 
DataValue, 0.96000000000000008, 3.06975E-05, , , 
DataValue, 0.95000000000000007, 2.91396E-05, , , 
DataValue, 0.94000000000000006, 2.807E-05, , , 
DataValue, 0.93, 2.6857600000000002E-05, , , 
DataValue, 0.92, 2.57752E-05, , , 
DataValue, 0.91, 2.47263E-05, , , 
DataValue, 0.9, 2.3730300000000002E-05, , , 
DataValue, 0.89, 2.27323E-05, , , 
DataValue, 0.88, 2.18567E-05, , , 
DataValue, 0.87, 2.11214E-05, , , 
DataValue, 0.86, 2.01972E-05, , , 
DataValue, 0.85000000000000009, 1.95606E-05, , , 
DataValue, 0.84000000000000008, 1.87079E-05, , , 
DataValue, 0.83000000000000007, 1.77961E-05, , , 
DataValue, 0.82000000000000006, 1.71326E-05, , , 
DataValue, 0.81, 1.64603E-05, , , 
DataValue, 0.8, 1.56389E-05, , , 
DataValue, 0.79, 1.5011E-05, , , 
DataValue, 0.78, 1.43842E-05, , , 
DataValue, 0.77, 1.38024E-05, , , 
DataValue, 0.76, 1.32192E-05, , , 
DataValue, 0.75, 1.2686500000000001E-05, , , 
DataValue, 0.74, 1.21771E-05, , , 
DataValue, 0.73, 1.17018E-05, , , 
DataValue, 0.72000000000000008, 1.12298E-05, , , 
DataValue, 0.71000000000000008, 1.07818E-05, , , 
DataValue, 0.70000000000000007, 1.0323800000000001E-05, , , 
DataValue, 0.69000000000000006, 9.9093400000000012E-06, , , 
DataValue, 0.68, 9.53385E-06, , , 
DataValue, 0.67, 9.14286E-06, , , 
DataValue, 0.66, 8.77036E-06, , , 
DataValue, 0.65, 8.39978E-06, , , 
DataValue, 0.64, 8.0506400000000016E-06, , , 
DataValue, 0.63, 7.71758E-06, , , 
DataValue, 0.62, 7.3745900000000007E-06, , , 
DataValue, 0.61, 7.0713E-06, , , 
DataValue, 0.6, 6.7963500000000006E-06, , , 
DataValue, 0.59000000000000008, 6.498180000000001E-06, , , 
DataValue, 0.58000000000000007, 6.25081E-06, , , 
DataValue, 0.57000000000000006, 5.9898100000000005E-06, , , 
DataValue, 0.56, 5.7348400000000008E-06, , , 
DataValue, 0.55, 5.4909200000000008E-06, , , 
DataValue, 0.54, 5.2680400000000005E-06, , , 
DataValue, 0.53, 5.0487300000000009E-06, , , 
DataValue, 0.52, 4.82529E-06, , , 
DataValue, 0.51, 4.6406E-06, , , 
DataValue, 0.5, 4.44124E-06, , , 
DataValue, 0.49000000000000005, 4.24906E-06, , , 
DataValue, 0.48000000000000004, 4.0647200000000008E-06, , , 
DataValue, 0.47000000000000003, 3.88423E-06, , , 
DataValue, 0.46, 3.7134600000000003E-06, , , 
DataValue, 0.45, 3.5576900000000004E-06, , , 
DataValue, 0.44, 3.4042100000000002E-06, , , 
DataValue, 0.43, 3.25664E-06, , , 
DataValue, 0.42000000000000004, 3.11087E-06, , , 
DataValue, 0.41000000000000003, 2.9768400000000003E-06, , , 
DataValue, 0.4, 2.84383E-06, , , 
DataValue, 0.39, 2.7244500000000002E-06, , , 
DataValue, 0.38, 2.6049500000000004E-06, , , 
DataValue, 0.37, 2.4886E-06, , , 
DataValue, 0.36000000000000004, 2.3758500000000003E-06, , , 
DataValue, 0.35000000000000003, 2.2652000000000004E-06, , , 
DataValue, 0.34, 2.1555900000000003E-06, , , 
DataValue, 0.33, 2.0502300000000003E-06, , , 
DataValue, 0.32, 1.94792E-06, , , 
DataValue, 0.31, 1.8409400000000003E-06, , , 
DataValue, 0.3, 1.7476100000000003E-06, , , 
DataValue, 0.29000000000000004, 1.6535200000000003E-06, , , 
DataValue, 0.28, 1.5614400000000003E-06, , , 
DataValue, 0.27, 1.4778500000000002E-06, , , 
DataValue, 0.26, 1.40661E-06, , , 
DataValue, 0.25, 1.32408E-06, , , 
DataValue, 0.24000000000000002, 1.2489300000000002E-06, , , 
DataValue, 0.23, 1.1769100000000002E-06, , , 
DataValue, 0.22, 1.11327E-06, , , 
DataValue, 0.21000000000000002, 1.04996E-06, , , 
DataValue, 0.2, 9.73737E-07, , , 
DataValue, 0.19, 9.08187E-07, , , 
DataValue, 0.18000000000000002, 8.45031E-07, , , 
DataValue, 0.17, 7.83532E-07, , , 
DataValue, 0.16, 7.2782299999999994E-07, , , 
DataValue, 0.15, 6.75365E-07, , , 
DataValue, 0.14, 6.1763899999999994E-07, , , 
DataValue, 0.13, 5.58448E-07, , , 
DataValue, 0.12000000000000001, 5.06736E-07, , , 
DataValue, 0.11, 4.55714E-07, , , 
DataValue, 0.1, 4.07945E-07, , , 
DataValue, 0.090000000000000011, 3.65222E-07, , , 
DataValue, 0.08, 3.1632E-07, , , 
DataValue, 0.07, 2.72506E-07, , , 
DataValue, 0.060000000000000005, 2.28787E-07, , , 
DataValue, 0.05, 1.89876E-07, , , 
DataValue, 0.04, 1.4952499999999998E-07, , , 
DataValue, 0.030000000000000002, 1.12178E-07, , , 
DataValue, 0.02, 7.43225E-08, , , 
DataValue, 0.01, 3.62099E-08, , , 
DataValue, 0, -5.24709E-10, , , 
DataValue, -0.01, -3.82738E-08, , , 
DataValue, -0.02, -7.5732899999999989E-08, , , 
DataValue, -0.030000000000000002, -1.15864E-07, , , 
DataValue, -0.04, -1.54833E-07, , , 
DataValue, -0.05, -1.94139E-07, , , 
DataValue, -0.060000000000000005, -2.40422E-07, , , 
DataValue, -0.07, -2.80733E-07, , , 
DataValue, -0.08, -3.25043E-07, , , 
DataValue, -0.090000000000000011, -3.74242E-07, , , 
DataValue, -0.1, -4.26846E-07, , , 
DataValue, -0.11, -4.7352399999999997E-07, , , 
DataValue, -0.12000000000000001, -5.26678E-07, , , 
DataValue, -0.13, -5.80021E-07, , , 
DataValue, -0.14, -6.36716E-07, , , 
DataValue, -0.15, -6.97125E-07, , , 
DataValue, -0.16, -7.58423E-07, , , 
DataValue, -0.17, -8.2021E-07, , , 
DataValue, -0.18000000000000002, -8.85244E-07, , , 
DataValue, -0.19, -9.55886E-07, , , 
DataValue, -0.2, -1.014219E-06, , , 
DataValue, -0.21000000000000002, -1.10086E-06, , , 
DataValue, -0.22, -1.1679400000000001E-06, , , 
DataValue, -0.23, -1.24374E-06, , , 
DataValue, -0.24000000000000002, -1.3232400000000001E-06, , , 
DataValue, -0.25, -1.4172100000000002E-06, , , 
DataValue, -0.26, -1.5046900000000001E-06, , , 
DataValue, -0.27, -1.6016300000000002E-06, , , 
DataValue, -0.28, -1.69556E-06, , , 
DataValue, -0.29000000000000004, -1.7857900000000003E-06, , , 
DataValue, -0.3, -1.9031000000000003E-06, , , 
DataValue, -0.31, -2.0198200000000003E-06, , , 
DataValue, -0.32, -2.1316700000000003E-06, , , 
DataValue, -0.33, -2.2388900000000004E-06, , , 
DataValue, -0.34, -2.3432300000000003E-06, , , 
DataValue, -0.35000000000000003, -2.4663100000000003E-06, , , 
DataValue, -0.36000000000000004, -2.57676E-06, , , 
DataValue, -0.37, -2.66697E-06, , , 
DataValue, -0.38, -2.9664600000000005E-06, , , 
DataValue, -0.39, -3.1958500000000005E-06, , , 
DataValue, -0.4, -3.3260900000000004E-06, , , 
DataValue, -0.41000000000000003, -3.5714800000000003E-06, , , 
DataValue, -0.42000000000000004, -3.5717700000000003E-06, , , 
DataValue, -0.43, -3.8020600000000006E-06, , , 
DataValue, -0.44, -4.06684E-06, , , 
DataValue, -0.45, -4.3684300000000008E-06, , , 
DataValue, -0.46, -4.46702E-06, , , 
DataValue, -0.47000000000000003, -4.6387E-06, , , 
DataValue, -0.48000000000000004, -4.77521E-06, , , 
DataValue, -0.49000000000000005, -4.9775400000000005E-06, , , 
DataValue, -0.5, -5.1891000000000009E-06, , , 
DataValue, -0.51, -5.4297700000000005E-06, , , 
DataValue, -0.52, -5.4556200000000005E-06, , , 
DataValue, -0.53, -5.6443200000000009E-06, , , 
DataValue, -0.54, -5.8914600000000008E-06, , , 
DataValue, -0.55, -6.1240300000000006E-06, , , 
DataValue, -0.56, -6.362180000000001E-06, , , 
DataValue, -0.57000000000000006, -6.5879100000000008E-06, , , 
DataValue, -0.58000000000000007, -6.83806E-06, , , 
DataValue, -0.59000000000000008, -7.0512E-06, , , 
DataValue, -0.6, -7.480070000000001E-06, , , 
DataValue, -0.61, -8.004160000000001E-06, , , 
DataValue, -0.62, -8.67996E-06, , , 
DataValue, -0.63, -9.13651E-06, , , 
DataValue, -0.64, -9.2683800000000012E-06, , , 
DataValue, -0.65, -1.00028E-05, , , 
DataValue, -0.66, -1.024262E-05, , , 
DataValue, -0.67, -1.0684020000000001E-05, , , 
DataValue, -0.68, -1.115427E-05, , , 
DataValue, -0.69000000000000006, -1.15548E-05, , , 
DataValue, -0.70000000000000007, -1.1897E-05, , , 
DataValue, -0.71000000000000008, -1.24134E-05, , , 
DataValue, -0.72000000000000008, -1.30166E-05, , , 
DataValue, -0.73, -1.28712E-05, , , 
DataValue, -0.74, -1.336E-05, , , 
DataValue, -0.75, -1.37988E-05, , , 
DataValue, -0.76, -1.4316600000000001E-05, , , 
DataValue, -0.77, -1.48392E-05, , , 
DataValue, -0.78, -1.54142E-05, , , 
DataValue, -0.79, -1.6158900000000002E-05, , , 
DataValue, -0.8, -1.6763100000000002E-05, , , 
DataValue, -0.81, -1.7548100000000002E-05, , , 
DataValue, -0.82000000000000006, -1.84449E-05, , , 
DataValue, -0.83000000000000007, -1.88294E-05, , , 
DataValue, -0.84000000000000008, -1.98715E-05, , , 
DataValue, -0.85000000000000009, -2.04E-05, , , 
DataValue, -0.86, -2.09641E-05, , , 
DataValue, -0.87, -2.1752300000000002E-05, , , 
DataValue, -0.88, -2.2583E-05, , , 
DataValue, -0.89, -2.34441E-05, , , 
DataValue, -0.9, -2.41278E-05, , , 
DataValue, -0.91, -2.5378E-05, , , 
DataValue, -0.92, -2.62498E-05, , , 
DataValue, -0.93, -2.7208500000000002E-05, , , 
DataValue, -0.94000000000000006, -2.84728E-05, , , 
DataValue, -0.95000000000000007, -2.9506000000000002E-05, , , 
DataValue, -0.96000000000000008, -3.05244E-05, , , 
DataValue, -0.97000000000000008, -3.19125E-05, , , 
DataValue, -0.98000000000000009, -3.26065E-05, , , 
DataValue, -0.9900000000000001, -3.36822E-05, , , 
DataValue, -1, -3.4190300000000004E-05, , , 
