
SetupTitle, HfO2 experiment
PrimitiveTest, I/V Sweep
DataValue, 3.4, 0.016333700000000003, , , 
DataValue, 3.36, 0.016011900000000003, , , 
DataValue, 3.3200000000000003, 0.0156606, , , 
DataValue, 3.2800000000000002, 0.0152393, , , 
DataValue, 3.24, 0.014936900000000001, , , 
DataValue, 3.2, 0.014658000000000001, , , 
DataValue, 3.16, 0.014356700000000002, , , 
DataValue, 3.12, 0.014055800000000002, , , 
DataValue, 3.08, 0.0137926, , , 
DataValue, 3.04, 0.013415900000000001, , , 
DataValue, 3, 0.013169300000000002, , , 
DataValue, 2.96, 0.012848100000000001, , , 
DataValue, 2.92, 0.012491700000000001, , , 
DataValue, 2.88, 0.012241100000000001, , , 
DataValue, 2.84, 0.011852300000000001, , , 
DataValue, 2.8000000000000003, 0.011561300000000002, , , 
DataValue, 2.7600000000000002, 0.011191600000000001, , , 
DataValue, 2.72, 0.010875000000000001, , , 
DataValue, 2.68, 0.0105395, , , 
DataValue, 2.64, 0.010220400000000001, , , 
DataValue, 2.6, 0.00988579, , , 
DataValue, 2.56, 0.00957393, , , 
DataValue, 2.52, 0.00924419, , , 
DataValue, 2.48, 0.00893127, , , 
DataValue, 2.44, 0.00861209, , , 
DataValue, 2.4, 0.0082940200000000009, , , 
DataValue, 2.36, 0.00798391, , , 
DataValue, 2.32, 0.00767887, , , 
DataValue, 2.2800000000000002, 0.0073773, , , 
DataValue, 2.24, 0.0070777900000000005, , , 
DataValue, 2.2, 0.00677733, , , 
DataValue, 2.16, 0.00647486, , , 
DataValue, 2.12, 0.00618533, , , 
DataValue, 2.08, 0.00589447, , , 
DataValue, 2.04, 0.0056091100000000005, , , 
DataValue, 2, 0.00532838, , , 
DataValue, 1.9600000000000002, 0.00504835, , , 
DataValue, 1.9200000000000002, 0.00477501, , , 
DataValue, 1.8800000000000001, 0.00450228, , , 
DataValue, 1.84, 0.00423923, , , 
DataValue, 1.8, 0.00398039, , , 
DataValue, 1.76, 0.00372928, , , 
DataValue, 1.72, 0.00348277, , , 
DataValue, 1.6800000000000002, 0.00324302, , , 
DataValue, 1.6400000000000001, 0.00300572, , , 
DataValue, 1.6, 0.0027818400000000003, , , 
DataValue, 1.56, 0.00256652, , , 
DataValue, 1.52, 0.00236113, , , 
DataValue, 1.48, 0.0021665, , , 
DataValue, 1.4400000000000002, 0.00198356, , , 
DataValue, 1.4000000000000001, 0.00181159, , , 
DataValue, 1.36, 0.00165103, , , 
DataValue, 1.32, 0.00150288, , , 
DataValue, 1.28, 0.0013673000000000001, , , 
DataValue, 1.24, 0.00124247, , , 
DataValue, 1.2, 0.00112791, , , 
DataValue, 1.1600000000000001, 0.00102371, , , 
DataValue, 1.12, 0.000926467, , , 
DataValue, 1.08, 0.00083932900000000009, , , 
DataValue, 1.04, 0.00075976900000000009, , , 
DataValue, 1, 0.000687409, , , 
DataValue, 0.96000000000000008, 0.000621344, , , 
DataValue, 0.92, 0.00056125300000000006, , , 
DataValue, 0.88, 0.000506279, , , 
DataValue, 0.84000000000000008, 0.00045509900000000004, , , 
DataValue, 0.8, 0.00040918400000000005, , , 
DataValue, 0.76, 0.000366979, , , 
DataValue, 0.72000000000000008, 0.00032830800000000003, , , 
DataValue, 0.68, 0.000292661, , , 
DataValue, 0.64, 0.00025990400000000004, , , 
DataValue, 0.6, 0.00022981700000000003, , , 
DataValue, 0.56, 0.00020178900000000002, , , 
DataValue, 0.52, 0.000176486, , , 
DataValue, 0.48000000000000004, 0.000153372, , , 
DataValue, 0.44, 0.00013216, , , 
DataValue, 0.4, 0.000112904, , , 
DataValue, 0.36000000000000004, 9.54824E-05, , , 
DataValue, 0.32, 7.94408E-05, , , 
DataValue, 0.28, 6.52514E-05, , , 
DataValue, 0.24000000000000002, 5.2592E-05, , , 
DataValue, 0.2, 4.13396E-05, , , 
DataValue, 0.16, 3.13633E-05, , , 
DataValue, 0.12000000000000001, 2.24827E-05, , , 
DataValue, 0.08, 1.45038E-05, , , 
DataValue, 0.04, 6.9929900000000008E-06, , , 
DataValue, 0, -8.4607399999999993E-08, , , 
DataValue, -0.04, -7.2916400000000009E-06, , , 
DataValue, -0.08, -1.49689E-05, , , 
DataValue, -0.12000000000000001, -2.34177E-05, , , 
DataValue, -0.16, -3.28115E-05, , , 
DataValue, -0.2, -4.31907E-05, , , 
DataValue, -0.24000000000000002, -5.48981E-05, , , 
DataValue, -0.28, -6.75479E-05, , , 
DataValue, -0.32, -8.1400700000000008E-05, , , 
DataValue, -0.36000000000000004, -9.64342E-05, , , 
DataValue, -0.4, -0.0001127182, , , 
DataValue, -0.44, -0.00013066100000000002, , , 
DataValue, -0.48000000000000004, -0.000150318, , , 
DataValue, -0.52, -0.000171211, , , 
DataValue, -0.56, -0.000193355, , , 
DataValue, -0.6, -0.00021687100000000002, , , 
DataValue, -0.64, -0.00024172600000000002, , , 
DataValue, -0.68, -0.000269277, , , 
DataValue, -0.72000000000000008, -0.000299225, , , 
DataValue, -0.76, -0.00033259200000000004, , , 
DataValue, -0.8, -0.00036708000000000004, , , 
DataValue, -0.84000000000000008, -0.00040469400000000004, , , 
DataValue, -0.88, -0.00044598600000000005, , , 
DataValue, -0.92, -0.000489793, , , 
DataValue, -0.96000000000000008, -0.00053786200000000006, , , 
DataValue, -1, -0.00058931300000000005, , , 
DataValue, -1.04, -0.000646243, , , 
DataValue, -1.08, -0.000706841, , , 
DataValue, -1.12, -0.00077607500000000009, , , 
DataValue, -1.1600000000000001, -0.00084832700000000007, , , 
DataValue, -1.2, -0.000925267, , , 
DataValue, -1.24, -0.001010451, , , 
DataValue, -1.28, -0.0011014010000000001, , , 
DataValue, -1.32, -0.00119948, , , 
DataValue, -1.36, -0.0013040600000000001, , , 
DataValue, -1.4000000000000001, -0.0014225, , , 
DataValue, -1.4400000000000002, -0.0015486900000000001, , , 
DataValue, -1.48, -0.0016863100000000001, , , 
DataValue, -1.52, -0.00182558, , , 
DataValue, -1.56, -0.0019854, , , 
DataValue, -1.6, -0.00215761, , , 
DataValue, -1.6400000000000001, -0.00231472, , , 
DataValue, -1.6800000000000002, -0.00240086, , , 
DataValue, -1.72, -0.00255046, , , 
DataValue, -1.76, -0.00265143, , , 
DataValue, -1.8, -0.00297546, , , 
DataValue, -1.84, -0.00319574, , , 
DataValue, -1.8800000000000001, -0.00958755, , , 
DataValue, -1.9200000000000002, -0.00959422, , , 
DataValue, -1.9600000000000002, -0.00946553, , , 
DataValue, -2, -0.00965833, , , 
DataValue, -2.04, -0.01012713, , , 
DataValue, -2.08, -0.0107628, , , 
DataValue, -2.12, -0.01116321, , , 
DataValue, -2.16, -0.011204500000000001, , , 
DataValue, -2.2, -0.0118297, , , 
DataValue, -2.24, -0.011775800000000001, , , 
DataValue, -2.2800000000000002, -0.0123268, , , 
DataValue, -2.32, -0.012283500000000001, , , 
DataValue, -2.36, -0.012597500000000001, , , 
DataValue, -2.4, -0.012813600000000001, , , 
DataValue, -2.44, -0.013062200000000001, , , 
DataValue, -2.48, -0.0134926, , , 
DataValue, -2.52, -0.014084200000000002, , , 
DataValue, -2.56, -0.0140259, , , 
DataValue, -2.6, -0.0143537, , , 
DataValue, -2.64, -0.014587800000000002, , , 
DataValue, -2.68, -0.015029200000000001, , , 
DataValue, -2.72, -0.015071700000000002, , , 
DataValue, -2.7600000000000002, -0.015319700000000002, , , 
DataValue, -2.8000000000000003, -0.015549400000000001, , , 
DataValue, -2.84, -0.0159881, , , 
DataValue, -2.88, -0.0162302, , , 
DataValue, -2.92, -0.0163066, , , 
DataValue, -2.96, -0.016809400000000002, , , 
DataValue, -3, -0.0171457, , , 
DataValue, -3.04, -0.0174569, , , 
DataValue, -3.08, -0.017627, , , 
DataValue, -3.12, -0.018015000000000003, , , 
DataValue, -3.16, -0.018230100000000003, , , 
DataValue, -3.2, -0.0183548, , , 
DataValue, -3.24, -0.0187265, , , 
DataValue, -3.2800000000000002, -0.0190039, , , 
DataValue, -3.3200000000000003, -0.0193636, , , 
DataValue, -3.36, -0.019640400000000002, , , 
DataValue, -3.4, -0.019838300000000003, , , 
DataValue, -3.44, -0.020150400000000002, , , 
DataValue, -3.48, -0.020366000000000002, , , 
DataValue, -3.52, -0.020572700000000003, , , 
DataValue, -3.56, -0.0208079, , , 
DataValue, -3.6, -0.0210058, , , 
DataValue, -3.64, -0.0208915, , , 
DataValue, -3.68, -0.020954700000000003, , , 
DataValue, -3.72, -0.021073900000000003, , , 
DataValue, -3.7600000000000002, -0.0212676, , , 
DataValue, -3.8000000000000003, -0.021442100000000002, , , 
DataValue, -3.84, -0.0217461, , , 
DataValue, -3.88, -0.0219961, , , 
DataValue, -3.92, -0.022105200000000002, , , 
DataValue, -3.96, -0.0225785, , , 
DataValue, -4, -0.022387200000000003, , , 
