
SetupTitle, HfO2 experiment
PrimitiveTest, I/V Sweep
DataValue, 0.95000000000000007, 0.000118685, , , 
DataValue, 0.96000000000000008, 0.00012294, , , 
DataValue, 0.97000000000000008, 0.00012759200000000002, , , 
DataValue, 0.98000000000000009, 0.00013226400000000002, , , 
DataValue, 0.9900000000000001, 0.000136716, , , 
DataValue, 1, 0.000141463, , , 
DataValue, 1, 0.000141974, , , 
DataValue, 0.9900000000000001, 0.000137384, , , 
DataValue, 0.98000000000000009, 0.00013282000000000002, , , 
DataValue, 0.97000000000000008, 0.000128207, , , 
DataValue, 0.96000000000000008, 0.000123892, , , 
DataValue, 0.95000000000000007, 0.00011929900000000001, , , 
DataValue, 0.94000000000000006, 0.000115055, , , 
DataValue, 0.93, 0.000110784, , , 
DataValue, 0.92, 0.00010652900000000001, , , 
DataValue, 0.91, 0.00010287500000000001, , , 
DataValue, 0.9, 9.89784E-05, , , 
DataValue, 0.89, 9.49751E-05, , , 
DataValue, 0.88, 9.14303E-05, , , 
DataValue, 0.87, 8.7602400000000007E-05, , , 
DataValue, 0.86, 8.39858E-05, , , 
DataValue, 0.85000000000000009, 8.04895E-05, , , 
DataValue, 0.84000000000000008, 7.69588E-05, , , 
DataValue, 0.83000000000000007, 7.36359E-05, , , 
DataValue, 0.82000000000000006, 7.0318100000000007E-05, , , 
DataValue, 0.81, 6.71655E-05, , , 
DataValue, 0.8, 6.4162E-05, , , 
DataValue, 0.79, 6.11288E-05, , , 
DataValue, 0.78, 5.8412E-05, , , 
DataValue, 0.77, 5.5489100000000004E-05, , , 
DataValue, 0.76, 5.27405E-05, , , 
DataValue, 0.75, 5.00726E-05, , , 
DataValue, 0.74, 4.77192E-05, , , 
DataValue, 0.73, 4.52192E-05, , , 
DataValue, 0.72000000000000008, 4.27965E-05, , , 
DataValue, 0.71000000000000008, 4.0615500000000004E-05, , , 
DataValue, 0.70000000000000007, 3.8470600000000004E-05, , , 
DataValue, 0.69000000000000006, 3.63109E-05, , , 
DataValue, 0.68, 3.43855E-05, , , 
DataValue, 0.67, 3.24704E-05, , , 
DataValue, 0.66, 3.06101E-05, , , 
DataValue, 0.65, 2.8833900000000002E-05, , , 
DataValue, 0.64, 2.71443E-05, , , 
DataValue, 0.63, 2.55251E-05, , , 
DataValue, 0.62, 2.39865E-05, , , 
DataValue, 0.61, 2.2513E-05, , , 
DataValue, 0.6, 2.1100300000000002E-05, , , 
DataValue, 0.59000000000000008, 1.97586E-05, , , 
DataValue, 0.58000000000000007, 1.8495200000000002E-05, , , 
DataValue, 0.57000000000000006, 1.7294500000000002E-05, , , 
DataValue, 0.56, 1.61565E-05, , , 
DataValue, 0.55, 1.5064500000000001E-05, , , 
DataValue, 0.54, 1.4036100000000001E-05, , , 
DataValue, 0.53, 1.30709E-05, , , 
DataValue, 0.52, 1.21581E-05, , , 
DataValue, 0.51, 1.12995E-05, , , 
DataValue, 0.5, 1.04813E-05, , , 
DataValue, 0.49000000000000005, 9.71712E-06, , , 
DataValue, 0.48000000000000004, 9.0029200000000012E-06, , , 
DataValue, 0.47000000000000003, 8.3319E-06, , , 
DataValue, 0.46, 7.6978800000000016E-06, , , 
DataValue, 0.45, 7.1041E-06, , , 
DataValue, 0.44, 6.5499600000000006E-06, , , 
DataValue, 0.43, 6.0342600000000006E-06, , , 
DataValue, 0.42000000000000004, 5.5513400000000008E-06, , , 
DataValue, 0.41000000000000003, 5.1033100000000006E-06, , , 
DataValue, 0.4, 4.6833000000000005E-06, , , 
DataValue, 0.39, 4.29282E-06, , , 
DataValue, 0.38, 3.93295E-06, , , 
DataValue, 0.37, 3.5966800000000005E-06, , , 
DataValue, 0.36000000000000004, 3.2862600000000004E-06, , , 
DataValue, 0.35000000000000003, 2.9979400000000004E-06, , , 
DataValue, 0.34, 2.7313700000000002E-06, , , 
DataValue, 0.33, 2.4871600000000003E-06, , , 
DataValue, 0.32, 2.2590200000000004E-06, , , 
DataValue, 0.31, 2.0509400000000004E-06, , , 
DataValue, 0.3, 1.8579200000000002E-06, , , 
DataValue, 0.29000000000000004, 1.6806500000000002E-06, , , 
DataValue, 0.28, 1.5190900000000001E-06, , , 
DataValue, 0.27, 1.36994E-06, , , 
DataValue, 0.26, 1.23398E-06, , , 
DataValue, 0.25, 1.10916E-06, , , 
DataValue, 0.24000000000000002, 9.95867E-07, , , 
DataValue, 0.23, 8.9239299999999994E-07, , , 
DataValue, 0.22, 7.97653E-07, , , 
DataValue, 0.21000000000000002, 7.12153E-07, , , 
DataValue, 0.2, 6.3407899999999994E-07, , , 
DataValue, 0.19, 5.6313799999999994E-07, , , 
DataValue, 0.18000000000000002, 4.99414E-07, , , 
DataValue, 0.17, 4.41412E-07, , , 
DataValue, 0.16, 3.8931E-07, , , 
DataValue, 0.15, 3.42118E-07, , , 
DataValue, 0.14, 2.99605E-07, , , 
DataValue, 0.13, 2.61716E-07, , , 
DataValue, 0.12000000000000001, 2.27332E-07, , , 
DataValue, 0.11, 1.9672799999999999E-07, , , 
DataValue, 0.1, 1.69085E-07, , , 
DataValue, 0.090000000000000011, 1.44425E-07, , , 
DataValue, 0.08, 1.22041E-07, , , 
DataValue, 0.07, 1.01898E-07, , , 
DataValue, 0.060000000000000005, 8.39821E-08, , , 
DataValue, 0.05, 6.72987E-08, , , 
DataValue, 0.04, 5.2140099999999995E-08, , , 
DataValue, 0.030000000000000002, 3.79435E-08, , , 
DataValue, 0.02, 2.4553599999999998E-08, , , 
DataValue, 0.01, 1.1804599999999999E-08, , , 
DataValue, 0, -4.3434800000000004E-10, , , 
DataValue, -0.01, -1.2782699999999998E-08, , , 
DataValue, -0.02, -2.5788E-08, , , 
DataValue, -0.030000000000000002, -3.91761E-08, , , 
DataValue, -0.04, -5.3201599999999994E-08, , , 
DataValue, -0.05, -6.8488E-08, , , 
DataValue, -0.060000000000000005, -8.4537999999999986E-08, , , 
DataValue, -0.07, -1.02486E-07, , , 
DataValue, -0.08, -1.22756E-07, , , 
DataValue, -0.090000000000000011, -1.44986E-07, , , 
DataValue, -0.1, -1.69734E-07, , , 
DataValue, -0.11, -1.97233E-07, , , 
DataValue, -0.12000000000000001, -2.28048E-07, , , 
DataValue, -0.13, -2.62171E-07, , , 
DataValue, -0.14, -3.00518E-07, , , 
DataValue, -0.15, -3.43208E-07, , , 
DataValue, -0.16, -3.90379E-07, , , 
DataValue, -0.17, -4.43022E-07, , , 
DataValue, -0.18000000000000002, -5.01133E-07, , , 
DataValue, -0.19, -5.65923E-07, , , 
DataValue, -0.2, -6.37594E-07, , , 
DataValue, -0.21000000000000002, -7.16248E-07, , , 
DataValue, -0.22, -8.03449E-07, , , 
DataValue, -0.23, -8.98799E-07, , , 
DataValue, -0.24000000000000002, -1.004763E-06, , , 
DataValue, -0.25, -1.1201700000000001E-06, , , 
DataValue, -0.26, -1.2463E-06, , , 
DataValue, -0.27, -1.3853500000000002E-06, , , 
DataValue, -0.28, -1.5363500000000001E-06, , , 
DataValue, -0.29000000000000004, -1.7024000000000002E-06, , , 
DataValue, -0.3, -1.8838100000000001E-06, , , 
DataValue, -0.31, -2.07968E-06, , , 
DataValue, -0.32, -2.29468E-06, , , 
DataValue, -0.33, -2.52714E-06, , , 
DataValue, -0.34, -2.77948E-06, , , 
DataValue, -0.35000000000000003, -3.0544200000000005E-06, , , 
DataValue, -0.36000000000000004, -3.3487500000000003E-06, , , 
DataValue, -0.37, -3.6703500000000004E-06, , , 
DataValue, -0.38, -4.01446E-06, , , 
DataValue, -0.39, -4.3890100000000005E-06, , , 
DataValue, -0.4, -4.7894E-06, , , 
DataValue, -0.41000000000000003, -5.2259900000000006E-06, , , 
DataValue, -0.42000000000000004, -5.6868E-06, , , 
DataValue, -0.43, -6.1828500000000004E-06, , , 
DataValue, -0.44, -6.719420000000001E-06, , , 
DataValue, -0.45, -7.2873400000000008E-06, , , 
DataValue, -0.46, -7.9018000000000012E-06, , , 
DataValue, -0.47000000000000003, -8.5579400000000009E-06, , , 
DataValue, -0.48000000000000004, -9.2536400000000018E-06, , , 
DataValue, -0.49000000000000005, -9.99607E-06, , , 
DataValue, -0.5, -1.0787040000000001E-05, , , 
DataValue, -0.51, -1.1628800000000001E-05, , , 
DataValue, -0.52, -1.25346E-05, , , 
DataValue, -0.53, -1.3469800000000001E-05, , , 
DataValue, -0.54, -1.4485000000000001E-05, , , 
DataValue, -0.55, -1.55403E-05, , , 
DataValue, -0.56, -1.667E-05, , , 
DataValue, -0.57000000000000006, -1.78438E-05, , , 
DataValue, -0.58000000000000007, -1.9082E-05, , , 
DataValue, -0.59000000000000008, -2.0405000000000002E-05, , , 
DataValue, -0.6, -2.17813E-05, , , 
DataValue, -0.61, -2.3220300000000002E-05, , , 
DataValue, -0.62, -2.47631E-05, , , 
DataValue, -0.63, -2.63312E-05, , , 
DataValue, -0.64, -2.80372E-05, , , 
DataValue, -0.65, -2.97849E-05, , , 
DataValue, -0.66, -3.16219E-05, , , 
DataValue, -0.67, -3.34998E-05, , , 
DataValue, -0.68, -3.5498E-05, , , 
DataValue, -0.69000000000000006, -3.75546E-05, , , 
DataValue, -0.70000000000000007, -3.9719400000000005E-05, , , 
DataValue, -0.71000000000000008, -4.19624E-05, , , 
DataValue, -0.72000000000000008, -4.4292600000000003E-05, , , 
DataValue, -0.73, -4.67048E-05, , , 
DataValue, -0.74, -4.91813E-05, , , 
DataValue, -0.75, -5.17509E-05, , , 
DataValue, -0.76, -5.4469E-05, , , 
DataValue, -0.77, -5.7148E-05, , , 
DataValue, -0.78, -6.00736E-05, , , 
DataValue, -0.79, -6.27472E-05, , , 
DataValue, -0.8, -6.57781E-05, , , 
DataValue, -0.81, -6.90252E-05, , , 
DataValue, -0.82000000000000006, -7.2273E-05, , , 
DataValue, -0.83000000000000007, -7.55968E-05, , , 
DataValue, -0.84000000000000008, -7.89782E-05, , , 
DataValue, -0.85000000000000009, -8.2467000000000009E-05, , , 
DataValue, -0.86, -8.60836E-05, , , 
DataValue, -0.87, -8.97373E-05, , , 
DataValue, -0.88, -9.34616E-05, , , 
DataValue, -0.89, -9.7532700000000009E-05, , , 
DataValue, -0.9, -0.0001016973, , , 
DataValue, -0.91, -0.0001056367, , , 
DataValue, -0.92, -0.0001097111, , , 
DataValue, -0.93, -0.00011393550000000001, , , 
DataValue, -0.94000000000000006, -0.000118256, , , 
DataValue, -0.95000000000000007, -0.000122792, , , 
DataValue, -0.96000000000000008, -0.000126913, , , 
DataValue, -0.97000000000000008, -0.000131655, , , 
DataValue, -0.98000000000000009, -0.00013618900000000002, , , 
DataValue, -0.9900000000000001, -0.00014135000000000002, , , 
DataValue, -1, -0.000146686, , , 
